2.233146965503692571e-01 -8.192149849234938719e-01 8.090346651713486992e-01
2.729376792907715066e-01 -4.724850628484432713e-01 8.500190869385730874e-01
3.225571453571319802e-01 -5.591675185282662941e-01 8.394115452716460757e-01
3.721801280975342019e-01 -7.325324961250847533e-01 8.216098311284618649e-01
4.217988371849060170e-01 -6.458500236709128206e-01 8.300631309759578524e-01
4.714183628559112660e-01 -1.257551898061050333e-01 8.951866887775590254e-01
5.210370063781738503e-01 -2.124376291416905649e-01 8.874120015429095565e-01
5.706521987915038618e-01 -4.724851114510441596e-01 8.669469001809911868e-01
6.202665686607360396e-01 -3.858026389968723380e-01 8.754002000284872853e-01
6.698860943317412886e-01 4.760975553234999408e-02 9.327490705954388783e-01
7.195012807846069558e-01 1.342922279865217949e-01 9.412023704429349769e-01
7.691164672374725120e-01 3.076571397762792315e-01 9.562142875059768121e-01
8.187351763248443826e-01 8.277519568667384142e-01 1.006433345999061535e+00
8.683495461940765603e-01 1.694576679688010623e+00 1.075434169497803349e+00
9.179690062999725786e-01 1.607894207233838690e+00 1.066980869650307140e+00
9.675876557826995628e-01 1.607894207233838690e+00 1.066980869650307140e+00
1.017207181453704923e+00 1.867941591047656225e+00 1.088790672333280529e+00
1.066825890541076571e+00 1.521211718435429461e+00 1.052606729288519727e+00
1.116448873281478793e+00 1.607894157771014632e+00 1.060381416523169307e+00
1.166067516803741544e+00 1.521211685316842699e+00 1.051928116675673319e+00
1.215690505504608110e+00 1.521211685316842699e+00 1.051928116675673319e+00
1.265313488245010332e+00 1.521211685316842699e+00 1.051928116675673319e+00
1.314932131767272860e+00 1.434529213292782712e+00 1.045130231055741543e+00
1.364555054903030307e+00 8.277519074039143554e-01 1.001705808934833630e+00
1.414173763990402177e+00 1.174481763671904044e+00 1.031968911465303007e+00
1.463792407512664706e+00 1.261164236126075977e+00 1.039206141293695485e+00
1.513415330648422152e+00 1.001116852312258443e+00 1.017396338610721873e+00
1.563038247823715254e+00 1.261164285588899592e+00 1.045805594420833318e+00
1.612661236524581820e+00 1.261164285588899592e+00 1.045805594420833318e+00
1.662284219264984042e+00 1.001116835968021146e+00 1.013274472501104917e+00
1.711903679370880171e+00 1.174481747757778471e+00 1.028286389564146752e+00
1.761522328853607267e+00 1.087799275303606539e+00 1.021049159735754497e+00
1.811145311594009488e+00 8.277518910596773916e-01 9.975839428252164520e-01
1.860764837265014737e+00 8.277518910596773916e-01 9.975839428252164520e-01
1.910387760400772184e+00 3.943395296490413426e-01 9.579724259990587409e-01
1.960010743141174405e+00 3.076570571948694099e-01 9.507351961706664856e-01
2.009629386663436712e+00 2.209745847406975883e-01 9.422818963231703870e-01
2.059252369403838934e+00 1.342921122865257944e-01 9.338285964756742885e-01
2.108871829509735285e+00 3.076570567647579635e-01 9.478637119239982090e-01
2.158494812250137507e+00 8.277518906295658896e-01 1.003860050754264543e+00
2.208117794990539728e+00 7.410694181753940679e-01 9.966228209258721771e-01
2.257740777730941950e+00 7.410694181753940679e-01 9.966228209258721771e-01
2.307363700866699396e+00 9.144343299651513934e-01 1.012850808008017633e+00
2.356986683607101618e+00 1.001116802419323326e+00 1.020088037836410111e+00
2.406605327129363925e+00 1.174481780016141563e+00 1.037889751979594433e+00
2.456228309869766147e+00 1.174481780016141563e+00 1.037889751979594433e+00
2.505851292610168368e+00 1.001116819193672125e+00 1.017933796016979198e+00
2.555470758676528842e+00 1.434529213292782934e+00 1.054626884461042913e+00
2.605093806982040405e+00 1.261164268814551015e+00 1.040591769012718881e+00
2.654712456464767278e+00 1.001116884570621757e+00 1.017126552102181059e+00
2.704331099987030029e+00 9.144344452350362529e-01 1.009351864867531479e+00
2.753954017162322909e+00 1.087799389713268283e+00 1.023386980315855510e+00
2.803573602437972934e+00 1.694576695602136640e+00 1.066811402436763645e+00
2.853196644783019931e+00 1.694576695602136640e+00 1.066811402436763645e+00
2.902819627523422152e+00 1.954624079415954618e+00 1.088621205119737034e+00
2.952439218759536743e+00 2.127989023894186538e+00 1.102656320568061066e+00
3.002062267065048307e+00 2.648083840984645665e+00 1.152875379061145678e+00
3.051685374975204645e+00 2.821448785892989530e+00 1.164835493577046410e+00
3.101303952932357610e+00 2.388036424482353315e+00 1.116076384575172442e+00
3.150926995277404608e+00 2.648083808726282129e+00 1.139541601485710265e+00
3.200550043582916171e+00 2.734766248061867966e+00 1.147316288720359845e+00
3.250168752670288264e+00 2.561401303583635602e+00 1.133281173272035813e+00
3.299790793657302768e+00 2.301353952458292884e+00 1.116437906172222494e+00
3.349409443140030085e+00 1.867941607391894188e+00 1.073016733299069436e+00
3.399032491445541204e+00 1.694576662913662046e+00 1.058981617850745405e+00
3.448655408620834528e+00 1.261164301503026053e+00 1.019370101024587694e+00
3.498274052143096835e+00 7.410694844125670366e-01 9.691510425315030819e-01
3.547896969318389715e+00 3.076570571948697985e-01 9.367258266536839795e-01
3.597520017623901278e+00 2.209745847406979768e-01 9.203613778539567747e-01
3.647139483690261752e+00 -3.907279950323123280e-02 8.968961609434188409e-01
3.696762466430663974e+00 -2.991202164356351889e-01 8.713197595655850503e-01
3.746386331319809138e+00 -2.124377439814632840e-01 8.785569893939774166e-01
3.796005916595459162e+00 -7.325326105347459427e-01 8.357478472907372558e-01
3.845628833770752042e+00 -7.325326105347459427e-01 8.357478472907372558e-01
3.895248359441757291e+00 -4.724851282253924034e-01 8.562129486526555144e-01
3.944867068529128940e+00 -3.858026230827457659e-01 8.655613629483436267e-01
3.994490051269531161e+00 -4.724851118811549955e-01 8.529861969912305719e-01
4.044108700752258478e+00 -4.724851118811549955e-01 8.529861969912305719e-01
4.093731683492660700e+00 -2.124376949487510602e-01 8.925333534149979542e-01
4.143354666233062922e+00 -2.124376949487510602e-01 8.925333534149979542e-01
4.192973309755325673e+00 4.760972198365287511e-02 9.181097547928317448e-01
4.242591953277587535e+00 -4.724851118811549955e-01 8.621134159625654103e-01
4.292214941978454767e+00 -5.591676170238015775e-01 8.527650016668772981e-01
4.341834467649460017e+00 -2.991201837471602065e-01 8.811742574769885206e-01
4.391457384824752452e+00 -8.192150829889177643e-01 8.351327547372363602e-01
4.441080307960509899e+00 -9.925800438113873136e-01 8.151767987746211253e-01
4.490699833631515148e+00 -7.325325941905086458e-01 8.477079206943495260e-01
4.540322816371917369e+00 -1.079262466802735521e+00 8.115239776495887236e-01
4.589941459894180120e+00 -1.079262466802735521e+00 8.115239776495887236e-01
4.639564442634582342e+00 -1.425992388877786121e+00 7.626284069301332291e-01
4.689187431335449574e+00 -1.772722261490013329e+00 7.264444638853724268e-01
4.738810414075851796e+00 -9.058974728616799865e-01 8.076287887650653863e-01
4.788433331251144232e+00 -7.325324952648616383e-01 8.254305029082497080e-01
4.838056313991546453e+00 -9.925799285415030093e-01 7.970212470981384856e-01
4.887675023078918102e+00 -7.325325116090991573e-01 8.225976484759721652e-01
4.937298005819320323e+00 -6.458500559292760235e-01 8.332051901428991769e-01
4.986920928955077770e+00 -2.991201996612866676e-01 8.634682926733686648e-01
5.036539572477340521e+00 -4.724851609138676078e-01 8.345286779165282942e-01
5.086163377761840465e+00 -2.124377439814637281e-01 8.601050792943620849e-01
5.135782021284103216e+00 1.342921780935868725e-01 9.090006500138176904e-01
5.185401481389999567e+00 2.209746337734098121e-01 9.196081916807447021e-01
5.235024464130401789e+00 -2.991202327798729299e-01 8.794082885682762418e-01
5.284643173217773438e+00 -3.858027052340446961e-01 8.709549887207801433e-01
5.334261822700500311e+00 4.760963983235400043e-02 9.143761615939333121e-01
5.383884745836257757e+00 -3.858027215782820485e-01 8.656170525920593439e-01
5.433504271507263006e+00 -5.591676660565142454e-01 8.424343449680191664e-01
5.483122974634170532e+00 -6.458501380805745651e-01 8.356364593480876124e-01
5.532745957374572754e+00 -5.591676656264026324e-01 8.520009081478148172e-01
5.582364600896835505e+00 -5.591676656264026324e-01 8.520009081478148172e-01
5.631987583637237726e+00 -9.058975877014531219e-01 8.031053374283592117e-01
5.681610566377639948e+00 -9.058975877014531219e-01 8.031053374283592117e-01
5.731229215860366821e+00 -9.058975877014531219e-01 8.031053374283592117e-01
5.780852138996124268e+00 -5.591677314334637661e-01 8.333684399588288105e-01
5.830475121736526489e+00 -9.925800764998624626e-01 7.899472670856756418e-01
5.880098104476928711e+00 -5.591677150892263581e-01 8.387063760875494989e-01
5.929721021652222035e+00 1.342921286307631745e-01 9.079305864513418367e-01
5.979343944787979481e+00 -3.907278315899422733e-02 8.929186693883000014e-01
6.028963470458984730e+00 4.760970563941494677e-02 9.054938353454131672e-01
6.078586453199386952e+00 4.760970563941494677e-02 9.054938353454131672e-01
6.128205919265747426e+00 1.342921780935867615e-01 9.218582841451403720e-01
6.177828902006149647e+00 3.076571556904051929e-01 9.396599982883246938e-01
6.227451884746551869e+00 6.543870773353441805e-01 9.678997868848924213e-01
6.277071410417557118e+00 2.209747159247080761e-01 9.282882700587347102e-01
6.326694327592849554e+00 6.543870609911069947e-01 9.717094429318878790e-01
6.376313853263854803e+00 3.943396440587030316e-01 9.461330415540540884e-01
6.425932562351226451e+00 1.342921617493494646e-01 9.256679401921357186e-01
6.475555545091628673e+00 4.760968929517764292e-02 9.172146403446396201e-01
6.525178468227386119e+00 3.943395619074045455e-01 9.533985833894004225e-01
6.574801450967788341e+00 4.760968929517765680e-02 9.172146403446396201e-01
6.624424493312835338e+00 6.543869951840458610e-01 9.800088647948375087e-01
6.674043136835098089e+00 5.677045227298740393e-01 9.715555649473414102e-01
6.723666054010391413e+00 2.209746010849350240e-01 9.433157763507736826e-01
6.773289036750793635e+00 5.677044904715108364e-01 9.761294075569997286e-01
6.822907745838165283e+00 3.943395786817535109e-01 9.611174904939578933e-01
6.872529846429825007e+00 3.076571230019305436e-01 9.505099488270308816e-01
6.922152769565582453e+00 -1.257552384087055330e-01 9.017508398251570245e-01
6.971772360801696600e+00 -1.257552384087055330e-01 9.017508398251570245e-01
7.021395403146743597e+00 -2.991201501984628308e-01 8.855228527430114571e-01
7.071014046669006348e+00 -2.124376945186399190e-01 8.961303944099384688e-01
7.120637029409408569e+00 -9.925799448857401952e-01 7.810578921451345469e-01
7.170260077714919689e+00 -9.925799448857401952e-01 7.810578921451345469e-01
7.219879668951034724e+00 -1.252627378162381788e+00 7.526486363350234354e-01
7.269502711296081721e+00 -9.925798958530280824e-01 7.719925615277256625e-01
7.319126576185226440e+00 -8.192149840632706459e-01 7.870044785907676088e-01
7.368746167421340587e+00 -8.192149840632706459e-01 7.870044785907674978e-01
7.418369209766387584e+00 -4.724850619882201563e-01 8.279889003579918860e-01
7.467992192506789806e+00 -4.724850619882201563e-01 8.279889003579918860e-01
7.517610841989517567e+00 -2.124376777442909259e-01 8.514541172685298198e-01
7.567233890295028687e+00 1.342922116422848866e-01 8.842677484747559769e-01
7.616852539777755560e+00 8.277519899853249541e-01 9.925423651196283448e-01
7.666471123695373535e+00 8.277519899853249541e-01 9.925423651196283448e-01
7.716094106435775757e+00 1.174481862597551718e+00 1.028726308164389147e+00
7.765712755918502630e+00 4.810220352217995932e-01 9.659612100985336403e-01
7.815334856510162354e+00 5.677045072458597463e-01 9.727590957184653053e-01
7.864957839250564575e+00 5.677045072458597463e-01 9.727590957184653053e-01
7.914577364921569824e+00 4.810220347916880357e-01 9.643057958709692068e-01
7.964200282096863148e+00 3.076570739692184864e-01 9.443498399083539718e-01
8.013823264837265370e+00 3.076570739692184864e-01 9.443498399083539718e-01
8.063446247577667592e+00 2.209746015150465259e-01 9.371126100799616054e-01
8.113069230318069813e+00 4.760968972528913795e-02 9.221006930169197702e-01
8.162693095207213645e+00 2.209746015150464427e-01 9.383286800990653376e-01
8.212311738729477284e+00 3.076570739692183754e-01 9.455659099274577040e-01
8.261934721469879506e+00 3.076570739692183754e-01 9.455659099274577040e-01
8.311554247140884755e+00 -2.124377431212406964e-01 8.953468514343729812e-01
8.361177164316178079e+00 2.209746019451580834e-01 9.387680243075260389e-01
8.410799270868301036e+00 3.076570743993299328e-01 9.472213241550221374e-01
8.460417920351028798e+00 8.277518914897890046e-01 9.974403826481068602e-01
8.510040903091431019e+00 9.144343635138493243e-01 1.004238268268038414e+00
8.559660369157791493e+00 5.677044909016223384e-01 9.680543252232777229e-01
8.609279012680053356e+00 9.144344125465614370e-01 9.962941138198455615e-01
8.658901995420455577e+00 1.087799357024793467e+00 1.010329229268169593e+00
