113.003197 5.503169029 5.480484453 0.4991588149 400 0.0025
28.98134819 6.211184864 6.004849913 1.587638163 133.3333333 0.0075
14.26148371 6.666271338 6.061058337 2.775382026 80 0.0125
8.296131152 6.285915858 5.134493636 3.626253339 57.14285714 0.0175
5.249091039 5.744249501 3.917561304 4.201085068 44.44444444 0.0225
3.67437376 6.182014268 3.220342623 5.276996665 36.36363636 0.0275
3.143838768 7.418748943 2.838479285 6.85425935 30.76923077 0.0325
3.565396886 7.789013586 2.4775278 7.384482963 26.66666667 0.0375
4.452530813 6.263924042 2.240986012 5.849335526 23.52941176 0.0425
5.180683057 3.977058371 1.923253705 3.48110449 21.05263158 0.0475
5.884557722 2.853428153 1.831701352 2.18790365 19.04761905 0.0525
6.633787634 2.782630823 2.071673378 1.857741563 17.39130435 0.0575
7.437663582 2.110119609 1.633533272 1.335729694 16 0.0625
-6.690970596 0.7435129087 0.5416406739 0.5093494143 14.81481481 0.0675
-5.233166213 0.3883604073 0.2349157238 0.3092546017 13.79310345 0.0725
-4.117161758 2.389910505 1.047018991 2.148353662 12.90322581 0.0775
-3.210692956 5.300885469 1.580315459 5.059840887 12.12121212 0.0825
-2.649669002 6.17869596 1.589377626 5.970775706 11.42857143 0.0875
-2.598525859 4.341013534 1.33485165 4.130686332 10.81081081 0.0925
-2.860350721 2.177660216 0.9295268752 1.96931049 10.25641026 0.0975
-3.201019188 2.164710986 1.218941288 1.788897926 9.756097561 0.1025
-3.539945168 3.620186267 2.410566844 2.700910235 9.302325581 0.1075
-3.895693582 4.160366435 3.005281828 2.876965416 8.888888889 0.1125
4.254888089 3.079109302 2.245257522 2.107067335 8.510638298 0.1175
3.582929208 1.8738816 1.280182842 1.368416655 8.163265306 0.1225
3.008934568 2.257349902 1.330119983 1.823844679 7.843137255 0.1275
2.485927786 4.192342525 2.002722954 3.683047192 7.547169811 0.1325
1.980058082 6.129649232 2.424658837 5.629709516 7.272727273 0.1375
1.42852193 6.716558031 2.42852343 6.262142264 7.01754386 0.1425
0.9176352682 5.7920982 2.248125095 5.338008535 6.779661017 0.1475
0.5490209698 4.221553641 1.928535958 3.755298151 6.557377049 0.1525
0.3191137639 3.082000865 1.611275162 2.627265057 6.349206349 0.1575
0.1854630882 2.837653859 1.557473429 2.372036244 6.153846154 0.1625
0.1423868086 3.195305032 1.672535805 2.722608718 5.970149254 0.1675
0.2179778072 3.599149478 1.638301206 3.204660063 5.797101449 0.1725
0.4509636456 3.615302545 1.3842647 3.339793966 5.633802817 0.1775
0.781442476 3.00749723 1.1130167 2.793963746 5.479452055 0.1825
0.9759263533 1.941171228 0.8281642439 1.755645102 5.333333333 0.1875
0.9618098792 1.218628011 0.5967770444 1.062502419 5.194805195 0.1925
0.8255943307 1.696592419 0.8860248796 1.446853742 5.063291139 0.1975
0.6585700021 3.063093442 1.634783479 2.590371482 4.938271605 0.2025
0.5341065995 3.933325717 2.20120361 3.259716838 4.819277108 0.2075
0.5302855152 3.451462336 2.098395462 2.740315445 4.705882353 0.2125
0.6709703521 2.066286328 1.315000635 1.593835788 4.597701149 0.2175
0.8807636592 0.5491401189 0.3242849889 0.4431637577 4.494382022 0.2225
1.056104295 0.3235397411 0.1485191104 0.2874370155 4.395604396 0.2275
1.118553375 0.1042576802 0.02692242136 0.1007216317 4.301075269 0.2325
0.373582623 0.109892017 0.009775704098 0.1094563429 4.210526316 0.2375
-0.19719517 2.479728795 0.6539882129 2.391935266 4.12371134 0.2425
-0.1232768861 4.638774457 1.937439664 4.214802013 4.04040404 0.2475
-0.02556875903 4.978695319 2.385786943 4.369831547 3.96039604 0.2525
0.03768020332 3.563852866 1.69083928 3.137213697 3.883495146 0.2575
0.06344902971 2.409948217 1.064926833 2.161892978 3.80952381 0.2625
0.05641207863 2.951887494 1.284059148 2.657975147 3.738317757 0.2675
0.03066914388 4.033579434 2.019125335 3.491832747 3.669724771 0.2725
0.02318693234 3.722418527 2.40030748 2.845157937 3.603603604 0.2775
0.07584792615 1.861540113 1.527537457 1.063936515 3.539823009 0.2825
1.044078303 0.05363774315 0.05163871666 0.01450690979 3.418803419 0.2925
1.367154426 0.6170506882 0.5198248488 0.332466056 3.361344538 0.2975
1.463026133 1.633286339 0.9775047458 1.308475731 3.305785124 0.3025
1.496297958 1.864427135 0.5088756761 1.793637111 3.25203252 0.3075
0.08162461177 1.302274799 0.07831869395 1.299917626 3.2 0.3125
0.02302148845 0.3297931082 0.1068152751 0.3120160112 3.149606299 0.3175
0.06864405202 0.7812734068 0.50524931 0.5959121335 3.053435115 0.3275
0.06866162434 2.197075169 1.613599441 1.491119091 3.007518797 0.3325
0.03734243649 2.807676455 2.211831322 1.729407204 2.962962963 0.3375
-0.0293842063 2.132257498 1.724814785 1.253609188 2.919708029 0.3425
-0.1104396231 1.12134344 0.8863986406 0.6868104247 2.877697842 0.3475
-0.1688581661 1.11559361 0.80942963 0.7677061783 2.836879433 0.3525
-0.1795223571 2.204384576 1.388240816 1.712337233 2.797202797 0.3575
-0.150293414 3.211582126 1.723129923 2.710181363 2.75862069 0.3625
-0.1076554354 3.151831483 1.482200661 2.781568424 2.721088435 0.3675
-0.07433988388 2.144368964 0.9269343559 1.933678089 2.684563758 0.3725
-0.05813126921 1.096999914 0.4547382395 0.9983095434 2.649006623 0.3775
-0.03949868241 0.7331955801 0.295429945 0.6710416577 2.614379085 0.3825
0.003326741466 0.9399229168 0.37363428 0.8624688483 2.580645161 0.3875
0.08987609515 1.06890049 0.4377227715 0.9751651309 2.547770701 0.3925
0.2113145083 0.7317580182 0.3332812841 0.6514548203 2.51572327 0.3975
0.3378808309 0.1837428528 0.09872111983 0.1549695985 2.48447205 0.4025
0.4543371436 0.01477749835 0.009323664116 0.01146489184 2.45398773 0.4075
0.5620553032 0.4355412586 0.3054802409 0.31044808 2.424242424 0.4125
0.6586227845 1.131055235 0.8246849614 0.7740676068 2.395209581 0.4175
0.725396342 1.757813575 1.261716572 1.223919874 2.366863905 0.4225
0.7537405481 2.169736562 1.489132282 1.578049998 2.339181287 0.4275
0.7596345099 2.241870786 1.484974465 1.679534299 2.312138728 0.4325
0.7728942844 1.862031221 1.225233093 1.402128431 2.285714286 0.4375
0.8174389707 1.259648003 0.8289324156 0.948464096 2.259887006 0.4425
0.8891551315 0.9941524175 0.6259565578 0.7723454 2.234636872 0.4475
0.9655476585 1.292788963 0.6974471153 1.088517719 2.209944751 0.4525
1.022100572 1.669866452 0.6121942146 1.553599759 2.18579235 0.4575
1.071816844 1.560108325 0.1716004692 1.55064221 2.162162162 0.4625
-0.07714902143 1.101251299 0.2248122343 1.078060241 2.139037433 0.4675
-0.09841655221 0.8883058037 0.4600028928 0.7599240353 2.116402116 0.4725
-0.1736566838 0.9807110116 0.7515089365 0.6301019017 2.094240838 0.4775
-0.3302462956 0.8046390101 0.7348166621 0.3278542508 2.07253886 0.4825
-0.6406396808 0.1793486716 0.172972764 0.04739587455 2.051282051 0.4875
0.8599141251 0.06042167155 0.05889056366 0.01351591305 2.010050251 0.4975
0.8366759663 0.7260085518 0.7234291588 0.0611446599 1.990049751 0.5025
-0.5657726485 0.8074049841 0.7936679705 0.1483036106 1.97044335 0.5075
-0.5857916906 0.04483041915 0.03990511171 0.02042911012 1.951219512 0.5125
-0.5866563258 1.025271059 0.2376479024 0.9973485945 1.895734597 0.5275
-0.2724968259 2.217391409 0.3216049969 2.193945051 1.877934272 0.5325
-0.09418277216 2.492103672 0.6160255675 2.414765664 1.860465116 0.5375
-0.05203293571 1.845151184 0.6371707594 1.731645551 1.843317972 0.5425
-0.01979632619 1.019273523 0.4273316553 0.9253681268 1.826484018 0.5475
0.02017389152 0.8250259951 0.3954251982 0.7240903295 1.809954751 0.5525
0.0613471737 1.399679993 0.7398698442 1.188148432 1.793721973 0.5575
0.0961530333 2.090218873 1.180476254 1.724961087 1.777777778 0.5625
0.1193077111 2.133147588 1.237443771 1.737541812 1.762114537 0.5675
0.1291274503 1.455318663 0.8342380522 1.192476114 1.746724891 0.5725
0.1300260575 0.772598887 0.426098551 0.6444758064 1.731601732 0.5775
0.1352468304 0.7846668737 0.4142873976 0.6663843146 1.716738197 0.5825
0.1608109983 1.334212234 0.6919611499 1.140750653 1.70212766 0.5875
0.2151029965 1.671557792 0.9232952492 1.393424319 1.687763713 0.5925
0.2807047198 1.426846848 0.9288702001 1.083093754 1.673640167 0.5975
0.3407673234 0.901166139 0.7096586731 0.5554142397 1.659751037 0.6025
0.411847789 0.4730707098 0.4275734099 0.2024274579 1.646090535 0.6075
0.5670991614 0.2280575215 0.2196794919 0.06124666482 1.632653061 0.6125
0.7990029323 0.2334174158 0.2225792569 0.0703005293 1.619433198 0.6175
-0.713236269 0.6275734256 0.5562251748 0.2906233979 1.606425703 0.6225
-0.6776175088 1.258741603 1.0025789 0.7610952455 1.593625498 0.6275
-0.6588109162 1.546867088 1.127292399 1.059249561 1.581027668 0.6325
-0.6364103472 1.162433474 0.8239497877 0.8199745905 1.568627451 0.6375
-0.608463616 0.5964306982 0.4379564789 0.4048749194 1.556420233 0.6425
-0.5861146454 0.5462421397 0.428822514 0.3383662611 1.544401544 0.6475
-0.5840850252 0.8978201475 0.7462328452 0.4992169448 1.53256705 0.6525
-0.6056760897 0.9907172958 0.8441529201 0.5185813413 1.520912548 0.6575
-0.634346304 0.7336619712 0.6176467978 0.395944846 1.509433962 0.6625
-0.6502786917 0.67256002 0.5463907323 0.3921659702 1.498127341 0.6675
-0.65295776 0.9374575037 0.7430510869 0.5715782129 1.486988848 0.6725
-0.6531338384 0.9334967269 0.7554769533 0.5483344893 1.47601476 0.6775
-0.6601989716 0.3843137356 0.3330381153 0.1917880631 1.465201465 0.6825
0.6501210711 0.2189463897 0.2166494678 0.03163115036 1.444043321 0.6925
0.2603459969 0.7882223429 0.7750502257 0.1434977683 1.433691756 0.6975
0.1921027254 0.787917502 0.7211985097 0.3173116758 1.423487544 0.7025
0.1930284329 0.2078968335 0.1658200728 0.1253985519 1.413427562 0.7075
0.268955258 0.1992101934 0.1098728635 0.16617056 1.393728223 0.7175
0.3213257696 0.7635921714 0.3991411247 0.6509680229 1.384083045 0.7225
0.3479178811 0.9035279244 0.5005623227 0.7521968302 1.374570447 0.7275
0.3422858846 0.5897024816 0.3526854622 0.472611872 1.365187713 0.7325
0.3155308446 0.2555733141 0.1586072354 0.2004032528 1.355932203 0.7375
0.2813228724 0.2014000047 0.1225497055 0.1598234387 1.346801347 0.7425
0.2478804631 0.3632521817 0.2072061093 0.2983584687 1.337792642 0.7475
0.2195108843 0.5350422048 0.2839015607 0.453508616 1.328903654 0.7525
0.2024876329 0.62009858 0.3181224739 0.5322784426 1.320132013 0.7575
0.2064599423 0.6505996611 0.3431706702 0.5527330369 1.31147541 0.7625
0.2343555881 0.6378287452 0.3626806932 0.524679162 1.302931596 0.7675
0.277569135 0.4829800461 0.3046365597 0.3747883288 1.294498382 0.7725
0.3215287525 0.1150096686 0.08192355797 0.08072022371 1.286173633 0.7775
0.3479185633 0.005120769107 0.004074553679 0.003101659002 1.277955272 0.7825
0.3389501233 0.07920278872 0.0682095424 0.04025593206 1.26984127 0.7875
0.2898306706 0.08322046922 0.07301401177 0.03993245023 1.261829653 0.7925
0.2448658233 0.409368862 0.3362981419 0.2334232742 1.253918495 0.7975
0.2479739894 0.5178945991 0.356744453 0.3754307007 1.246105919 0.8025
0.3111593714 0.5020483611 0.2611974608 0.4287521935 1.238390093 0.8075
0.4474622419 0.5043993738 0.2236606196 0.4521002716 1.230769231 0.8125
0.584987297 0.4073464325 0.2256238254 0.3391533657 1.22324159 0.8175
-0.5322454153 0.1486168181 0.1086704697 0.1013789308 1.215805471 0.8225
-0.2604739632 0.09569733195 0.08604866384 0.04187608856 1.201201201 0.8325
-0.1272214075 0.241880036 0.2042643979 0.129545388 1.194029851 0.8375
-0.04850038621 0.1841347507 0.1316075596 0.1287829829 1.18694362 0.8425
-0.00779593866 0.1205067426 0.06325385826 0.1025710702 1.179941003 0.8475
-0.02246204934 0.2607340349 0.0788025816 0.2485405201 1.173020528 0.8525
-0.2001152682 0.3448610929 0.07305188581 0.3370350061 1.166180758 0.8575
-0.3038782056 0.1184240813 0.05010731772 0.1073010705 1.15942029 0.8625
-0.2663779867 0.1481756367 0.1278778832 0.0748549685 1.146131805 0.8725
-0.1644702065 0.2618040058 0.246755493 0.08748179313 1.13960114 0.8775
-0.04505671674 0.0129540495 0.01197953184 0.004929321995 1.133144476 0.8825
-0.1218788351 0.2787767974 0.2133283374 0.1794645459 1.108033241 0.9025
-0.1220014219 0.0402175948 0.03054253737 0.02616502135 1.101928375 0.9075
-0.1158398854 0.008890542115 0.006263100446 0.006309937551 1.095890411 0.9125
-0.1206889972 0.009124179714 0.0055413587 0.007248723971 1.089918256 0.9175
-0.1401089718 0.2678293871 0.1353501041 0.2311123751 1.08401084 0.9225
