          MJD                     X              XE                 O                    OE                
   54269.3165040321619017     59.9742775     49.4043312   21213.9432567360563553     812.8494836442281439
   54269.3165046063077170     39.8207893     45.1068153   20260.7899936919893662     821.5945162356192668
   54269.3165051809264696    -20.6396828     28.5680828   19860.6920837463585485     811.9461668318764396
   54269.3165057550868369     80.1277618     53.3568268   21247.9603208074258873     847.4607359346370004
   54269.3165063292472041     39.8207893     45.1068153   21276.7360403712700645     836.2054561292842436
   54269.3165069038732327     -0.4861908     34.9613876   20311.5805905499983055     830.1796016941515290
   54269.3165074780190480     -0.4861908     34.9613876   18602.0865507194139354     780.4256621909825071
   54269.3165080521794152    100.2812500     57.0360756   19671.6641014087908843     801.1653455888979352
   54269.3165086267908919     80.1277618     53.3568268   20392.8669538313661178     798.8448049022258601
   54269.3165092009367072     80.1277618     53.3568268   20762.0827635096575250     817.6980349043285514
   54269.3165097755627357     59.9742775     49.4043312   24932.2293328527230187     897.1028662401249676
   54269.3165103497231030    -40.7931709     20.2477722   26699.5959364392765565     908.3130071190412309
   54269.3165109238689183     19.6672935     40.3542023   21948.8412748190203274     850.9952599801748647
   54269.3165114980292856    120.4347305     60.4919624   19914.6324087591237912     780.0386362680604861
   54269.3165120721823769     39.8207893     45.1068153   21689.2495389144205546     817.9562572467033306
   54269.3165126463427441     -0.4861908     34.9613876   19852.6701198522132472     803.7154257907542387
   54269.3165132209469448     -0.4861908     34.9613876   21435.3174707879006746     826.0667303475413519
   54269.3165137951073120     -0.4861908     34.9613876   21818.4843615391546336     841.8790423838274819
   54269.3165143692604033     -0.4861908     34.9613876   20175.8383803430369881     805.9236958937850659
   54269.3165149438791559     -0.4861908     34.9613876   21637.9335772431004443     827.1247652518699169
   54269.3165155180322472    -40.7931709     20.2477722   22076.5701336697602528     829.3045832206902332
   54269.3165160921926145     80.1277618     53.3568268   19524.5730269442174176     805.9812153434862694
   54269.3165166668186430    100.2812500     57.0360756   19167.9512084347115888     771.3468168574089532
   54269.3165172409571824     80.1277618     53.3568268   17580.1104971313579881     751.2630704995343649
   54269.3165178155832109    100.2812500     57.0360756   16997.0293761076572991     724.7698272806463820
   54269.3165183897435782     39.8207893     45.1068153   18205.6157496019950486     747.6263494638189968
   54269.3165189638966694     80.1277618     53.3568268   17129.5332720555088599     721.3022810969931697
   54269.3165195380424848    100.2812500     57.0360756   17573.5969577363248391     742.1204001081373463
   54269.3165201126685133     19.6672935     40.3542023   15835.4785329368296516     699.3865248866060256
   54269.3165206868216046    140.5882416     63.7608032   18242.0689315430608985     760.0656994382866287
   54269.3165212614403572     39.8207893     45.1068153   20076.9713664353730564     787.1379820371872711
   54269.3165218355934485     59.9742775     49.4043312   21796.7561587215750478     823.1017103721726471
   54269.3165224097465398     39.8207893     45.1068153   21634.5648445525803254     819.5727229581568736
   54269.3165229843725683    120.4347305     60.4919624   22542.2426769997910014     826.5952479649154157
   54269.3165235585183837    120.4347305     60.4919624   23610.7042888468349702     847.6001513922682307
   54269.3165241326569230     80.1277618     53.3568268   29591.3047586434768164     959.1038346700308921
   54269.3165247072975035     19.6672935     40.3542023   23691.1060214472381631     864.4849550929681072
   54269.3165252814578707     19.6672935     40.3542023   25425.6908449731163273     892.5083848487579417
   54269.3165258555964101     80.1277618     53.3568268   23458.0827346730329737     844.2228830614881190
   54269.3165264302224386     39.8207893     45.1068153   26244.7997981436419650     918.2631798383947626
   54269.3165270043828059     19.6672935     40.3542023   22645.0542332762597653     853.0617307981135582
   54269.3165275789870066    -20.6396828     28.5680828   22490.9193331531059812     824.0037199243038231
   54269.3165281531400979    -20.6396828     28.5680828   24115.6130942296731519     867.6793607882010519
   54269.3165287273004651     -0.4861908     34.9613876   20045.3461271815212967     804.5609155627647624
   54269.3165293019119417     80.1277618     53.3568268   20727.9402024571209040     825.9150881619657412
   54269.3165298760795849     80.1277618     53.3568268   19697.9581796882048366     785.3534949385719983
   54269.3165304502326762     -0.4861908     34.9613876   18664.4794665224835626     769.2407437445556297
   54269.3165310248514288     19.6672935     40.3542023   24273.0158373133890564     880.1155579586073827
   54269.3165315990117961     39.8207893     45.1068153   22115.2084395181882428     822.9496836982967807
   54269.3165321736232727     80.1277618     53.3568268   21174.9063134180396446     813.6747493316512418
   54269.3165327477763640     80.1277618     53.3568268   24981.1854591330993571     887.4373686581959646
   54269.3165333219294553    140.5882416     63.7608032   23422.2053624102627509     865.9259403442372331
   54269.3165338960898225     19.6672935     40.3542023   23240.3946868523016747     870.5454134751133779
   54269.3165344707085751     39.8207893     45.1068153   23734.3360403712722473     858.6274296356372133
   54269.3165350448616664     80.1277618     53.3568268   23067.2556066204087983     857.2500387492115124
   54269.3165356194731430    140.5882416     63.7608032   23497.8357490012313065     859.9989762999008462
   54269.3165361936335103     19.6672935     40.3542023   26444.5639241837125155     909.2282430686972248
   54269.3165367677793256     39.8207893     45.1068153   22208.4280892733768269     831.9583214682646712
   54269.3165373424126301     19.6672935     40.3542023   19287.0097023219495895     768.4111717881710319
   54269.3165379165511695     -0.4861908     34.9613876   16547.8129320236694184     700.9981460454777107
   54269.3165384911771980    100.2812500     57.0360756   17986.2433354360036901     739.9041326484635874
   54269.3165390653375653     -0.4861908     34.9613876   22384.1706166831863811     831.1438983509056015
   54269.3165396394906566     39.8207893     45.1068153   22065.8020005406870041     829.5224342915502120
   54269.3165402141094091     39.8207893     45.1068153   17876.8776378000075056     761.8311928148748393
   54269.3165407882625004    120.4347305     60.4919624   17968.1213252831112186     754.4517857679252302
   54269.3165413624228677     39.8207893     45.1068153   20785.5187095611436234     811.2082568862455219
   54269.3165419370270683     39.8207893     45.1068153   17829.0165341984320548     745.0489705926527222
   54269.3165425111874356     19.6672935     40.3542023   18769.1993151302158367     761.7293803129974776
   54269.3165430853405269     59.9742775     49.4043312   16983.8263554714503698     720.5536054789582749
   54269.3165436599665554     19.6672935     40.3542023   14953.0563527680151310     676.6754930762067488
   54269.3165442341123708    -20.6396828     28.5680828   15723.1082899282082508     702.0934763149199398
   54269.3165448082727380     39.8207893     45.1068153   19959.6304586825281149     781.3275948454537456
   54269.3165453828987665    -40.7931709     20.2477722   23128.8820065483159851     841.6801850349944516
   54269.3165459570373059     19.6672935     40.3542023   20789.8668108497804496     802.7369030668949108
   54269.3165465311903972     80.1277618     53.3568268   20716.5741131236682122     806.6901348712865456
   54269.3165471058164258     19.6672935     40.3542023   21125.3620738337704097     832.5222889069117400
   54269.3165476799767930     80.1277618     53.3568268   18569.5508431708258286     765.1582469736565599
   54269.3165482541298843     19.6672935     40.3542023   20619.0900267339529819     803.0256537803010133
   54269.3165488287486369     19.6672935     40.3542023   17293.2084034724102821     726.3083187648313697
   54269.3165494029017282     -0.4861908     34.9613876   17176.9969685500582273     717.6289567751043705
   54269.3165499775204808     -0.4861908     34.9613876   16498.0989024060545489     723.2477149980475133
   54269.3165505516735720     19.6672935     40.3542023   15058.2732678501688497     681.6259337358445691
   54269.3165511258266633     59.9742775     49.4043312   15490.4122795950861473     703.0585419482742964
   54269.3165517004526919     80.1277618     53.3568268   16646.8891075666106190     710.5405304737015513
   54269.3165522745985072    140.5882416     63.7608032   17830.8104028115703841     748.0321384157880402
   54269.3165528487515985    -20.6396828     28.5680828   14683.8542549037283607     661.0905674206242111
   54269.3165534233776270     19.6672935     40.3542023   16229.6165666396318557     707.3164422816977321
   54269.3165539975379943     39.8207893     45.1068153   15779.5524027514948102     689.8093827160494129
   54269.3165545721494709    -40.7931709     20.2477722   16860.7925601513925358     737.7823724129644916
   54269.3165551463025622     59.9742775     49.4043312   16688.8493923282585456     729.4651984019704969
   54269.3165557204629295     19.6672935     40.3542023   18751.7183238713150786     772.8900759965155203
   54269.3165562950671301    100.2812500     57.0360756   21807.8392646661268373     833.3107206151812534
   54269.3165568692202214    -40.7931709     20.2477722   22283.9797326604784757     832.0145336577453463
   54269.3165574433878646    -20.6396828     28.5680828   26894.4287693370570196     924.3452464630080385
   54269.3165580179993412     -0.4861908     34.9613876   31385.6802811570705671    1019.0943137784986448
   54269.3165585921597085    -20.6396828     28.5680828   27668.1324225766729796     933.4534667027124897
   54269.3165591663127998    -20.6396828     28.5680828   23526.2694277732734918     870.3275624042533991
   54269.3165597409315524     80.1277618     53.3568268   22034.5557129554545099     833.7972521101798975
   54269.3165603150919196     19.6672935     40.3542023   22029.4447868793358793     838.4850872608212740
   54269.3165608897033962    180.8952179     69.8410110   21674.8346111561695579     829.8290252620828369
   54269.3165614638564875     80.1277618     53.3568268   23638.9361881589611585     869.4724604247394382
   54269.3165620380168548    120.4347305     60.4919624   25011.2825880868695094     875.6511105103481896
   54269.3165626126428833     19.6672935     40.3542023   25805.8753368778343429     910.3507182121294363
   54269.3165631867886987     39.8207893     45.1068153   21234.1999459313337866     816.8303986062298918
   54269.3165637609417900     39.8207893     45.1068153   20602.5539539214805700     820.0292643657444387
   54269.3165643355532666     19.6672935     40.3542023   23496.7850193746053264     860.7453449881348888
   54269.3165649097136338     -0.4861908     34.9613876   23029.4908581898998818     845.0643741551771200
   54269.3165654838594492     19.6672935     40.3542023   21126.3020708299554826     797.6071370640713667
   54269.3165660584927537    100.2812500     57.0360756   20141.5727830344549147     784.5081589618815769
   54269.3165666326385690     39.8207893     45.1068153   18793.8299432278981840     770.4221224955693970
   54269.3165672072573216     59.9742775     49.4043312   17117.7722363401517214     745.8237914150971619
   54269.3165677814176888    100.2812500     57.0360756   17690.7742272686300566     755.9617482202396559
   54269.3165683555707801    120.4347305     60.4919624   18475.4797825238056248     765.0278285422486988
   54269.3165689301895327     39.8207893     45.1068153   18946.1980427142480039     790.4526556727042816
   54269.3165695043426240     -0.4861908     34.9613876   20026.1094085488584824     795.4431600132168114
   54269.3165700785029912     19.6672935     40.3542023   18157.8395410170924151     749.5850866600583231
   54269.3165706531071919    120.4347305     60.4919624   15872.5345925325163989     707.6523312607010894
   54269.3165712272675592    -40.7931709     20.2477722   18613.2643945811178128     773.8001598029497927
   54269.3165718014279264     39.8207893     45.1068153   17967.9392316241610388     742.8024054549277935
   54269.3165723760466790     59.9742775     49.4043312   17069.2565798564173747     715.8117112733170870
   54269.3165729501924943     59.9742775     49.4043312   16048.1368586104345013     718.9582097263524929
   54269.3165735243528616     59.9742775     49.4043312   17717.3291424108610954     738.2015415577783415
   54269.3165740989788901     59.9742775     49.4043312   17719.7517262923902308     757.3293731038419310
   54269.3165746731174295     19.6672935     40.3542023   18539.6419596888044907     752.1408572887567061
   54269.3165752477434580    100.2812500     57.0360756   22437.7209167642904504     853.4283019434682274
   54269.3165758218965493     19.6672935     40.3542023   24014.5338884383163531     875.0163203268150482
   54269.3165763960569166    -20.6396828     28.5680828   24290.8930053167532606     878.4172731368838640
   54269.3165769706829451     59.9742775     49.4043312   24698.8640052867158374     889.9544597639001040
   54269.3165775448287604     -0.4861908     34.9613876   25561.7049653059402772     902.7812970472500638
   54269.3165781189818517     80.1277618     53.3568268   24926.9117058664487558     874.4471238472860932
   54269.3165786936006043     -0.4861908     34.9613876   20729.6577885915103252     787.0111777958006769
   54269.3165792677464196    120.4347305     60.4919624   19960.2296452494665573     796.9195181880988912
   54269.3165798419067869     19.6672935     40.3542023   21595.1489495659479871     830.6679018353308948
   54269.3165804165328154     39.8207893     45.1068153   24460.5230915262400231     902.5141545763119666
   54269.3165809906931827     80.1277618     53.3568268   23762.5088822804973461     884.1981316271665037
   54269.3165815653119353     19.6672935     40.3542023   23281.1073839776508976     873.9452128202817676
   54269.3165821394577506    -40.7931709     20.2477722   20066.4382325553451665     805.9108539845603900
   54269.3165827136181179    120.4347305     60.4919624   20236.1728995824705635     804.6178967288456079
   54269.3165832882295945     -0.4861908     34.9613876   19766.1227262623542629     794.0331645189390883
   54269.3165838623826858    160.7417297     66.8700485   20967.8313730437657796     821.9513213781502827
   54269.3165844365430530     -0.4861908     34.9613876   20004.8499738668106147     801.2748478567781376
   54269.3165850111472537     -0.4861908     34.9613876   18944.8360313598277571     783.5793121264005094
   54269.3165855853076209     39.8207893     45.1068153   19368.8989432579364802     781.4014934967408408
   54269.3165861594679882     39.8207893     45.1068153   20429.1970995163865155     815.7971247484305195
   54269.3165867340794648    120.4347305     60.4919624   20511.7015217326006677     788.4767702982787796
   54269.3165873082398321    100.2812500     57.0360756   21889.3409413955741911     815.8323438767234848
   54269.3165878828731366     -0.4861908     34.9613876   19117.3476266858924646     764.8549626025052248
   54269.3165884570116759    -20.6396828     28.5680828   20018.2166327235572680     794.5504550779489819
   54269.3165890311720432     80.1277618     53.3568268   19092.5607425430280273     792.1558619446697094
   54269.3165896057835198     80.1277618     53.3568268   17789.0346724339906359     759.7408068246672883
   54269.3165901799511630    -20.6396828     28.5680828   19600.6303493436680583     799.1805400859091151
   54269.3165907540969783     39.8207893     45.1068153   17440.5959953140481957     734.0219230422636656
   54269.3165913287230069     19.6672935     40.3542023   18020.2222582680005871     769.6320759364392643
   54269.3165919028688222     39.8207893     45.1068153   18694.2099474332389946     765.6735381935058058
   54269.3165924770219135     59.9742775     49.4043312   19714.0451701661113475     788.9593031149560147
   54269.3165930516333901     19.6672935     40.3542023   21052.8248187197750667     795.7206067705986925
   54269.3165936257864814    -40.7931709     20.2477722   20928.8116548015968874     807.9570238202517203
   54269.3165942004197859     19.6672935     40.3542023   21476.2639367997362569     818.9655390345739079
   54269.3165947745728772     59.9742775     49.4043312   21773.5121492295220378     815.1235781442431971
   54269.3165953487186925     59.9742775     49.4043312   21784.4131615151236474     826.2111441530744287
   54269.3165959233374451     59.9742775     49.4043312   22314.3007876002520788     839.1370256225405910
   54269.3165964975123643     59.9742775     49.4043312   25033.8252909194670792     879.6903907963113625
   54269.3165970716509037    180.8952179     69.8410110   21111.9634255504497560     829.1890829353278605
   54269.3165976462696563     80.1277618     53.3568268   17655.8307001892389962     739.4300585743894771
   54269.3165982204227475     80.1277618     53.3568268   18661.5967270433466183     750.9073419242438376
   54269.3165987945831148     19.6672935     40.3542023   22104.4181598630275403     831.2268709260761170
   54269.3165993691873155     59.9742775     49.4043312   22762.9647988945944235     836.7262070829954155
   54269.3165999433476827    201.0487061     72.6906433   20513.6885572677310847     798.3095202907692283
   54269.3166005175080500    160.7417297     66.8700485   19618.6625430296480772     790.2797128353008702
   54269.3166010921268025     -0.4861908     34.9613876   14324.1503781802894082     655.2381941065152660
   54269.3166016662726179     80.1277618     53.3568268   15742.7719443693495123     719.7715562764710739
   54269.3166022404329851    201.0487061     72.6906433   15308.0356372593196284     688.0139761497101745
   54269.3166028150590137    140.5882416     63.7608032   15010.7295977891917573     693.7309326845092983
   54269.3166033891975530     39.8207893     45.1068153   15870.7161166681689792     710.4964681145054328
   54269.3166039638308575    100.2812500     57.0360756   15728.0075936439279758     714.3830296476525064
   54269.3166045379766729    201.0487061     72.6906433   17381.6136445285519585     741.5644300261332091
   54269.3166051121370401     39.8207893     45.1068153   17378.5746490042365622     745.2027659127091965
   54269.3166056867630687     19.6672935     40.3542023   14592.7176089633830998     679.6598143642426066
   54269.3166062609088840    -40.7931709     20.2477722   14237.0234838244577986     660.7115388543450081
   54269.3166068350619753     59.9742775     49.4043312   14889.6791469165837043     694.0647454266918430
   54269.3166074096807279     59.9742775     49.4043312   16984.9029227118444396     746.7617121744615361
   54269.3166079838265432     80.1277618     53.3568268   17055.6217019614923629     734.2730707999158994
   54269.3166085579869105     39.8207893     45.1068153   18519.3089880147781514     771.5555940043856253
   54269.3166091326129390    -20.6396828     28.5680828   19164.5086539905678364     795.0079961551169845
   54269.3166097067733062    -20.6396828     28.5680828   18948.9085314349213149     772.3635577183022178
   54269.3166102813920588     59.9742775     49.4043312   18614.2166952029074309     771.7659860022228031
   54269.3166108555378742    100.2812500     57.0360756   16843.6326935207725910     752.9508972394941111
   54269.3166114296982414     19.6672935     40.3542023   17079.0047424228760065     762.5605671202426947
   54269.3166120043097180    140.5882416     63.7608032   18134.7197981436438567     746.4849574960200016
   54269.3166125784628093    -20.6396828     28.5680828   17795.3624270823929692     743.4911008981406439
   54269.3166131526231766     -0.4861908     34.9613876   17603.6682490763269016     756.0874758943858751
   54269.3166137272419292    -20.6396828     28.5680828   16539.1179598089584033     725.1609287795499768
   54269.3166143014022964     -0.4861908     34.9613876   17090.1222985191197949     732.5701721185905626
   54269.3166148755481117     80.1277618     53.3568268   15792.6373085818995605     712.0188110900844549
   54269.3166154501595884    -20.6396828     28.5680828   19093.7492727764256415     781.0288474362440638
   54269.3166160243199556    -20.6396828     28.5680828   18215.9569469225934881     761.2694554083685716
   54269.3166165984730469     19.6672935     40.3542023   19576.9311057042432367     799.7844943077708422
   54269.3166171730917995     39.8207893     45.1068153   18190.8587810519347840     758.2395338079360272
   54269.3166177472376148     80.1277618     53.3568268   15679.7663080111742602     704.4937598750412917
   54269.3166183218709193    -20.6396828     28.5680828   15970.8122627737229777     721.3665675407768276
   54269.3166188960312866    100.2812500     57.0360756   14205.4720663242314913     679.0710089814064077
   54269.3166194701771019    120.4347305     60.4919624   13587.3514499414250167     663.4909278784056141
   54269.3166200448031304    100.2812500     57.0360756   13780.8616430867205054     663.2134042233636819
   54269.3166206189489458     59.9742775     49.4043312   14670.0446655252162600     675.7567967318494766
   54269.3166211931020371     80.1277618     53.3568268   14003.1930792105977162     665.9338896398426186
   54269.3166217677135137     19.6672935     40.3542023   13779.5156264455854398     655.2286587966717661
   54269.3166223418666050    -20.6396828     28.5680828   13855.1041807095007243     667.4778408578895323
   54269.3166229160269722    180.8952179     69.8410110   14403.9726100147181569     681.4191559280285446
   54269.3166234906530008     80.1277618     53.3568268   16847.3262419272468833     739.0334204439637915
   54269.3166240647988161    -40.7931709     20.2477722   17386.6359845003171358     748.3195049713135631
   54269.3166246394175687     19.6672935     40.3542023   16112.7001339701419056     719.9328106695503493
   54269.3166252135924879     39.8207893     45.1068153   16303.6573248024997156     704.6408650986753628
   54269.3166257877310272     80.1277618     53.3568268   16422.6912114385268069     734.9836051785767950
   54269.3166263623497798    100.2812500     57.0360756   19390.2457336817751639     764.6485692829893424
   54269.3166269365028711    120.4347305     60.4919624   19506.4448649785226735     783.3049412754197647
   54269.3166275106705143     19.6672935     40.3542023   20780.8925463338455302     812.8467153284670985
   54269.3166280852674390     19.6672935     40.3542023   22088.1822955153038492     830.2641891201826638
   54269.3166286594423582    -20.6396828     28.5680828   19884.5205154546274571     786.8640725721666058
   54269.3166292335881735     59.9742775     49.4043312   19131.1486035264788370     762.3664774263314712
   54269.3166298082069261     19.6672935     40.3542023   20203.4206482232439157     786.8423105343786119
   54269.3166303823527414     59.9742775     49.4043312   23885.3753482923311822     869.9686041272416333
   54269.3166309565131087     59.9742775     49.4043312   20214.3056657955603441     788.9282364603045608
   54269.3166315311391372     80.1277618     53.3568268   18304.6033390405827959     746.7336445285512809
   54269.3166321052922285     -0.4861908     34.9613876   18290.2905313748451590     762.0351254092697673
   54269.3166326799182571     80.1277618     53.3568268   22061.9362013757454406     818.4377903938001282
   54269.3166332540567964     -0.4861908     34.9613876   32084.9494602144732198    1001.5118945060225997
   54269.3166338282171637     59.9742775     49.4043312   29115.6515142230637139     955.8398365924724658
   54269.3166344028431922    120.4347305     60.4919624   20911.7514475383723038     814.0799231023399898
   54269.3166349769890076     39.8207893     45.1068153   24952.2497924363924540     893.6566976059596072
   54269.3166355511420988    120.4347305     60.4919624   21372.6009696314322355     831.5604529752786220
   54269.3166361257608514     39.8207893     45.1068153   18279.9025802769501752     753.9021212940434680
   54269.3166366999066668     -0.4861908     34.9613876   21451.4696704815105477     833.8014814814814599
   54269.3166372740670340     -0.4861908     34.9613876   23906.5843381093982316     877.0745630951307703
   54269.3166378486930626     -0.4861908     34.9613876   21779.6344333303277381     833.6318452434592245
   54269.3166384228534298     80.1277618     53.3568268   24557.2566567540779943     888.0526268360817994
   54269.3166389974721824    -40.7931709     20.2477722   21646.5559580667431874     805.5939587275839813
   54269.3166395716179977    -40.7931709     20.2477722   18953.7167883211695880     761.2109362890871580
   54269.3166401453127037     59.9742775     49.4043312   17385.7796521582422429     729.6193782103271133
   54269.3166407199169043    -40.7931709     20.2477722   17830.5040425340193906     743.8599789732960517
   54269.3166412940772716     59.9742775     49.4043312   19076.3728623351671558     764.3162175963473146
   54269.3166418687033001     59.9742775     49.4043312   17252.6691874680836918     737.8268192604607520
   54269.3166424428563914     -0.4861908     34.9613876   13747.4228494187609613     645.7887020516055827
   54269.3166430170094827     39.8207893     45.1068153   13133.5666696704811329     638.3284755639662080
   54269.3166435911698500     19.6672935     40.3542023   16217.6365263885127206     708.4288438316661995
   54269.3166441657813266    -40.7931709     20.2477722   17771.2485512601015216     746.6116079420864935
   54269.3166447399416938    -20.6396828     28.5680828   16043.3925805773324100     700.9303992069928881
   54269.3166453145531705     59.9742775     49.4043312   18256.7200889129198913     761.9605346790424392
   54269.3166458887135377     19.6672935     40.3542023   17425.6064882400642091     742.1976822564656686
   54269.3166464628666290     39.8207893     45.1068153   17916.0646853503967577     745.8457072482052581
   54269.3166470374926575     -0.4861908     34.9613876   19014.1632705536030699     768.0068438917425055
   54269.3166476116311969     -0.4861908     34.9613876   19430.6459187167711207     741.6763161214743150
   54269.3166481857915642     59.9742775     49.4043312   20000.5953801327668771     789.1926875131416637
   54269.3166487604175927     80.1277618     53.3568268   20908.4196257246694586     784.7866053888437818
   54269.3166493345634080    -60.9466591      1.9517086   20784.9281355321254523     798.1000510648523232
   54269.3166499091894366    140.5882416     63.7608032   18863.1374966207076795     769.7441927247604099
   54269.3166504833425279    -40.7931709     20.2477722   18807.5029623621994688     763.6539749481842136
   54269.3166510575028951     80.1277618     53.3568268   21874.3969577363241115     839.3162740680664911
   54269.3166516321070958     19.6672935     40.3542023   19387.0664768255701347     775.9534480790604221
   54269.3166522062674630     80.1277618     53.3568268   17827.0036610495335481     748.6560860292571533
   54269.3166527804205543    140.5882416     63.7608032   23672.4660286563921545     869.5498963683878628
   54269.3166533550393069     80.1277618     53.3568268   27153.2158481271217170     930.7426703913970414
   54269.3166539291923982     59.9742775     49.4043312   25525.0967576822549745     916.6175699137904758
   54269.3166545033527655     19.6672935     40.3542023   23473.2826337448568665     837.0230320507043871
   54269.3166550779569661    -40.7931709     20.2477722   22397.4462287104615825     833.4975819290499430
   54269.3166556521173334    100.2812500     57.0360756   22418.5715538734184520     829.2054621369138658
   54269.3166562267506379    100.2812500     57.0360756   25504.5250956715026405     907.3980787600252143
   54269.3166568008964532    100.2812500     57.0360756   28908.4953699197976675     970.1759442491965046
   54269.3166573750568205     39.8207893     45.1068153   23440.2424775464824052     863.2871202427082835
   54269.3166579496682971     -0.4861908     34.9613876   20708.1436688594512816     790.8225334174401269
   54269.3166585238286643     -0.4861908     34.9613876   22734.4548376438069681     843.9101402781532215
   54269.3166590979672037    -20.6396828     28.5680828   20130.9559845003168448     795.2517617374064685
   54269.3166596725932322     59.9742775     49.4043312   19224.8444035925640492     765.7096031960589926
   54269.3166602467535995     -0.4861908     34.9613876   20671.8898056531797920     785.0476729446396575
   54269.3166608209066908    100.2812500     57.0360756   19108.8827322699835349     753.8312216514974580
   54269.3166613955181674     59.9742775     49.4043312   21131.7944092998113774     809.5441915232345309
   54269.3166619696785347     39.8207893     45.1068153   23594.3650740440352820     859.3505752305427450
   54269.3166625442972872     19.6672935     40.3542023   21391.2803340242098784     808.4699312126400628
   54269.3166631184503785     19.6672935     40.3542023   20384.7859325343197270     798.9921408188399710
   54269.3166636926034698     19.6672935     40.3542023   17050.8429737766964536     722.9195157850469968
   54269.3166642672222224     80.1277618     53.3568268   16320.7938145444713882     701.1635529121984973
   54269.3166648413898656     80.1277618     53.3568268   21075.6529656663951755     805.7709771409690802
   54269.3166654155429569     19.6672935     40.3542023   21918.1363467603841855     828.7539190772280335
   54269.3166659901471576     -0.4861908     34.9613876   19181.5540969030662382     774.6114301162476750
   54269.3166665643075248     39.8207893     45.1068153   22670.6556174341421865     830.9653419843200481
   54269.3166671384678921     -0.4861908     34.9613876   22782.4709669279982336     841.3256868222642879
   54269.3166677130720927     59.9742775     49.4043312   19032.6162482352592633     754.2708455738787734
   54269.3166682872324600     -0.4861908     34.9613876   18980.7613877624571614     762.3479450902646022
   54269.3166688613928272    140.5882416     63.7608032   16437.4838605028380698     708.6396972154636842
   54269.3166694360115798     -0.4861908     34.9613876   15434.1170406416149490     686.9905451923943929
   54269.3166700101573952     19.6672935     40.3542023   16452.8301727193538682     707.3437409510078169
   54269.3166705847834237    -40.7931709     20.2477722   17242.8804229371307883     729.0149626025051930
   54269.3166711589365150    -20.6396828     28.5680828   19011.5844306268954824     787.3864383767385107
   54269.3166717330896063     -0.4861908     34.9613876   17030.9111002973768336     736.4100567721005746
   54269.3166723077083589    100.2812500     57.0360756   16102.9507410411224555     714.4169415157249432
   54269.3166728818614502    100.2812500     57.0360756   19794.2168249677088170     774.0809900573729010
   54269.3166734560218174     -0.4861908     34.9613876   20305.6625466342266009     788.5783521071761015
   54269.3166740306332940    100.2812500     57.0360756   18719.5824841548783297     759.5206488240064573
   54269.3166746047863853    100.2812500     57.0360756   21274.5779844402386516     824.5463867111230911
   54269.3166751789467526     39.8207893     45.1068153   18464.7411780961811019     768.9379207593643741
   54269.3166757535727811     39.9283485     45.0983124   19945.2069183863495709     781.0713718422396141
   54269.3166763277113205      0.4619980     34.9605408   17405.0249833288289665     740.6520392898981981
   54269.3166769023373490     20.6154823     40.3534660   15671.6311507614664151     700.6150419032170475
   54269.3166774764977163      0.4619980     34.9605408   18151.9374918146058917     760.5598438016280625
   54269.3166780506435316     81.0759506     53.3562737   17326.4281926046096487     744.6005803370280773
   54269.3166786252768361     60.9224663     49.4037323   15700.6960055270192242     706.8722813973746497
   54269.3166791994226514    101.2294388     57.0355568   13990.3616280676451424     667.6851569493256875
   54269.3166797735830187     40.7689781     45.1061592   16160.3693010122860869     729.0628698447027318
   54269.3166803481872194     20.6154823     40.3534660   18886.6472644258210494     782.3208050223784085
   54269.3166809223475866      0.4619980     34.9605408   21746.4958481271205528     848.8775753206572290
   54269.3166814965006779     20.6154823     40.3534660   18913.4950058574395371     772.4546814454356536
   54269.3166820711194305     20.6154823     40.3534660   20136.0582980385079281     822.7333705806373700
   54269.3166826452725218     40.7689781     45.1061592   19263.4494896518590394     786.3765414075876379
   54269.3166832194328890     81.0759506     53.3562737   18523.4872992700729810     771.7339965756510765
   54269.3166837940370897    101.2294388     57.0355568   19334.6825604517725878     784.0914505421885679
   54269.3166843681974569      0.4619980     34.9605408   20762.4641759033984272     814.5766050884623155
   54269.3166849428307614      0.4619980     34.9605408   22341.8018515514704632     835.9956793127271339
   54269.3166855169765768      0.4619980     34.9605408   28474.6326202276904951     941.8470769877744715
   54269.3166860911369440    -39.8449821     20.2463074   27184.9099876843574748     923.3907927067375567
   54269.3166866657484206     81.0759506     53.3562737   22744.0541263404520578     846.0701186506863678
   54269.3166872399087879      0.4619980     34.9605408   21970.4759700820031867     833.1746886545913640
   54269.3166878140618792    101.2294388     57.0355568   19313.4834135351884470     772.8577789793037027
   54269.3166883886806318     20.6154823     40.3534660   17372.1693815145226836     744.9312402751494346
   54269.3166889628264471    101.2294388     57.0355568   18325.7114391276918468     762.5151206031659967
   54269.3166895369868143    -19.6914940     28.5670452   18680.0497047249991738     744.5714361238773336
   54269.3166901115982910     60.9224663     49.4037323   16484.8466672674294387     725.9206776606290532
   54269.3166906857586582     81.0759506     53.3562737   15489.4796647742641653     696.2817049653059485
   54269.3166912603774108    -19.6914940     28.5670452   16710.8962590489936701     721.2992820882520846
   54269.3166918345305021     20.6154823     40.3534660   15254.0276423057275679     701.3706383106544990
   54269.3166924086835934     40.7689781     45.1061592   14115.6666726742969331     675.1187768465952104
   54269.3166929833096219     40.7689781     45.1061592   14914.7785431497995887     691.5093592862936021
